parliament_year,chair_id,start,end,person_id
1940,d526d32e659640e9a85934f9516d1a15,1940-08-01,1940-12-30,i-FsVJ5uJg34mMgm9najd3TF
1940,44605186675749b699b32aacd333c93b,1940-01-10,1940-07-31,i-G4yWZyRJSqh8fhtAKm1m1D
1940,44605186675749b699b32aacd333c93b,1940-08-01,1940-12-30,i-G4yWZyRJSqh8fhtAKm1m1D
1940,88281f143d7f42879e33bd2e5fcceb78,1940-01-10,1940-07-31,i-GBa3pe5eHNbXstuF8J9CEq
1940,88281f143d7f42879e33bd2e5fcceb78,1940-08-01,1940-12-30,i-GBa3pe5eHNbXstuF8J9CEq
1940,dccb259567fe4fb4887597894da8b1ca,1940-01-10,1940-07-31,i-GED3hUY5Hk56K8FukEWTuy
1940,dccb259567fe4fb4887597894da8b1ca,1940-08-01,1940-12-30,i-GED3hUY5Hk56K8FukEWTuy
1940,3e8bf9deaf0b49289aaf04eefee6f413,1940-01-10,1940-07-31,i-GM2xU88Ad73erhWrLhU2u3
1940,3e8bf9deaf0b49289aaf04eefee6f413,1940-08-01,1940-12-30,i-GM2xU88Ad73erhWrLhU2u3
1940,7da3e780909a48e384fd19d784df840d,1940-01-10,1940-07-31,i-GPYC16egTa8Yn3wguN6WLg
1940,7da3e780909a48e384fd19d784df840d,1940-08-01,1940-12-30,i-GPYC16egTa8Yn3wguN6WLg
1940,8fd82c5a2b3a4197860200fbba9d1a9c,1940-01-10,1940-07-31,i-GV4oWvd9gsJvbCyonPRGKC
1940,8fd82c5a2b3a4197860200fbba9d1a9c,1940-08-01,1940-12-30,i-GV4oWvd9gsJvbCyonPRGKC
1940,fd5fb0924bf441d8a60277265bb69095,1940-01-10,1940-07-31,i-GWCWCEFyM4JFjgRacrhwXe
1940,fd5fb0924bf441d8a60277265bb69095,1940-08-01,1940-12-30,i-GWCWCEFyM4JFjgRacrhwXe
1940,6cd9ac1667ac41d48a05653c1657c14d,1940-01-10,1940-07-31,i-GXdR2EaK5rsF4FXRtSg17k
1940,6cd9ac1667ac41d48a05653c1657c14d,1940-08-01,1940-12-30,i-GXdR2EaK5rsF4FXRtSg17k
1940,8e33edf3b3ff4a8dbbe527b9be6318f8,1940-01-10,1940-07-31,i-GZhoFvTfhRXJNWt7FFbiuE
1940,8e33edf3b3ff4a8dbbe527b9be6318f8,1940-08-01,1940-12-30,i-GZhoFvTfhRXJNWt7FFbiuE
1940,1eed904f753c414a9461fca78f16a77f,1940-01-10,1940-07-31,i-GeSDwNr4Q2q1daXTAnHj4J
1940,1eed904f753c414a9461fca78f16a77f,1940-08-01,1940-12-30,i-GeSDwNr4Q2q1daXTAnHj4J
1940,2b81f5cd15ee43afbc573a7483de0229,1940-01-10,1940-07-31,i-GmKU9Qxg4qXaVyTretVVTs
1940,2b81f5cd15ee43afbc573a7483de0229,1940-08-01,1940-12-30,i-GmKU9Qxg4qXaVyTretVVTs
1940,9c4f20ffb02a447a8e5514bc3670dc1b,1940-01-10,1940-07-31,i-GrBj5WE82qidqZC8eR9wPi
1940,9c4f20ffb02a447a8e5514bc3670dc1b,1940-08-01,1940-12-30,i-GrBj5WE82qidqZC8eR9wPi
1940,c76d9a82f6234851aafbb987b50f5c67,1940-01-10,1940-07-31,i-H1dwKmcmsWsYZ96ypzye6t
1940,c76d9a82f6234851aafbb987b50f5c67,1940-08-01,1940-12-30,i-H1dwKmcmsWsYZ96ypzye6t
1940,a57019c7b835422ead063fe9f974e5d8,1940-01-10,1940-07-31,i-H3EkzheKk4Ux49TxBfg4hb
1940,a57019c7b835422ead063fe9f974e5d8,1940-08-01,1940-12-30,i-H3EkzheKk4Ux49TxBfg4hb
1940,cee1be95845140b9b37986597fa1fe15,1940-01-10,1940-07-31,i-H4iwFuXf6Rh11ruEkNpUDy
1940,cee1be95845140b9b37986597fa1fe15,1940-08-01,1940-12-30,i-H4iwFuXf6Rh11ruEkNpUDy
1940,ab493031aef9425cbfba51d9b278bf34,1940-01-10,1940-07-31,i-HCwEBLHjvaPyUHpWDFDcMz
1940,ab493031aef9425cbfba51d9b278bf34,1940-08-01,1940-12-30,i-HCwEBLHjvaPyUHpWDFDcMz
1940,cbb1e337319e48b886a7f44d8d038e04,1940-01-10,1940-07-31,i-HJyTkWm2hwKuo7tTGBQDzS
1940,cbb1e337319e48b886a7f44d8d038e04,1940-08-01,1940-12-30,i-HJyTkWm2hwKuo7tTGBQDzS
1940,52133cd32b454cebae4db21f53445ef2,1940-01-10,1940-07-31,i-HK1EEzMjnsMm3rbAtX84b9
1940,52133cd32b454cebae4db21f53445ef2,1940-08-01,1940-12-30,i-HK1EEzMjnsMm3rbAtX84b9
1940,019ea7a1de5a4e949872c63607a7e21c,1940-01-10,1940-07-31,i-HQtY3tC5TG3borMpFmHaac
1940,019ea7a1de5a4e949872c63607a7e21c,1940-08-01,1940-12-30,i-HQtY3tC5TG3borMpFmHaac
1940,333920336f3646278356d9dc636ff869,1940-01-10,1940-07-31,i-HWuy1bfrVaJd5tRcAdeD1m
1940,333920336f3646278356d9dc636ff869,1940-08-01,1940-12-30,i-HWuy1bfrVaJd5tRcAdeD1m
1940,322b08a0393e4eff9fd6b578cda4be93,1940-01-10,1940-07-31,i-HXgGEamkDznsHzKJJyjsRS
1940,322b08a0393e4eff9fd6b578cda4be93,1940-08-01,1940-12-30,i-HXgGEamkDznsHzKJJyjsRS
1940,3ee4b74a1f1343acb764ca0013765194,1940-01-10,1940-07-31,i-HdgbjLshzwUz4YtzwRy4a6
1940,3ee4b74a1f1343acb764ca0013765194,1940-08-01,1940-12-30,i-HdgbjLshzwUz4YtzwRy4a6
1940,04439c0dbd4944fb9a8562924471ad9c,1940-01-10,1940-07-31,i-HrZsKAqAFtubE4g6dXmo5N
1940,04439c0dbd4944fb9a8562924471ad9c,1940-08-01,1940-12-30,i-HrZsKAqAFtubE4g6dXmo5N
1940,23f307f84ba04035a911ef8cdd239e4c,1940-01-10,1940-07-31,i-HvPTNfjYfssdgnH8eqCQcE
1940,23f307f84ba04035a911ef8cdd239e4c,1940-08-01,1940-12-30,i-HvPTNfjYfssdgnH8eqCQcE
1940,a99dc73215284aa3afd3f1f4e492b659,1940-01-10,1940-07-31,i-J2xUVh35Vb6NMJLSX57Ge1
1940,a99dc73215284aa3afd3f1f4e492b659,1940-08-01,1940-12-30,i-J2xUVh35Vb6NMJLSX57Ge1
1940,1f57c384a70a44548e1b106118bf193d,1940-01-10,1940-07-31,i-J7XJhJsmHhEcYn3LE6yXuT
1940,1f57c384a70a44548e1b106118bf193d,1940-08-01,1940-12-30,i-J7XJhJsmHhEcYn3LE6yXuT
1940,37912af815c34dad94941cee55e46930,1940-01-10,1940-07-31,i-J8eeiHu2biKfTRkspvMPs5
1940,37912af815c34dad94941cee55e46930,1940-08-01,1940-12-30,i-J8eeiHu2biKfTRkspvMPs5
1940,c056e8a8d73a45818ec5b1b9d5e68761,1940-01-10,1940-07-31,i-JFfGPzij9DwmfbXD4RuxyR
1940,c056e8a8d73a45818ec5b1b9d5e68761,1940-08-01,1940-12-30,i-JFfGPzij9DwmfbXD4RuxyR
1940,dbb02066e1894a76b8d451b63e4ac23a,1940-01-10,1940-07-31,i-JLnF8yRx1GXkRgfYY7DDYS
1940,dbb02066e1894a76b8d451b63e4ac23a,1940-08-01,1940-12-30,i-JLnF8yRx1GXkRgfYY7DDYS
1940,1b322ba02bb9449986dd0d619f9fb6ca,1940-01-10,1940-07-31,i-JSt9FnV9VQrga3d1JbkyKi
1940,1b322ba02bb9449986dd0d619f9fb6ca,1940-08-01,1940-12-30,i-JSt9FnV9VQrga3d1JbkyKi
1940,d6444606af704990b4a302fdca7f375a,1940-01-10,1940-07-31,i-JU4YrSRRVKnBQMhrE7w8hZ
1940,d6444606af704990b4a302fdca7f375a,1940-08-01,1940-12-30,i-JU4YrSRRVKnBQMhrE7w8hZ
1940,95ed2b40df5f4b73a3a896ef0e2524c8,1940-01-10,1940-07-31,i-JYrP81br94CzALKBPuUgFA
1940,95ed2b40df5f4b73a3a896ef0e2524c8,1940-08-01,1940-12-30,i-JYrP81br94CzALKBPuUgFA
1940,dcbb8b0f82f34a248a14e8069b83f048,1940-01-10,1940-07-31,i-JfueKVv9JDJ8PXvuJPC7Rk
1940,dcbb8b0f82f34a248a14e8069b83f048,1940-08-01,1940-12-30,i-JfueKVv9JDJ8PXvuJPC7Rk
1940,b5f789a357914040861eeb3ffe1c8dfa,1940-01-10,1940-07-31,i-JnuZjJswUM4d7eeyfhSVGt
1940,b5f789a357914040861eeb3ffe1c8dfa,1940-08-01,1940-12-30,i-JnuZjJswUM4d7eeyfhSVGt
1940,5f44b4e19651490fbbb9e453c423a174,1940-01-10,1940-07-31,i-JqZGusbJGdGkLx38HPCmFN
1940,5f44b4e19651490fbbb9e453c423a174,1940-08-01,1940-12-30,i-JqZGusbJGdGkLx38HPCmFN
1940,df75003284d04780bc821d3eb048e2f5,1940-01-10,1940-07-31,i-KBbXYtnknZx7i11LnE5ff8
1940,df75003284d04780bc821d3eb048e2f5,1940-08-01,1940-12-30,i-KBbXYtnknZx7i11LnE5ff8
1940,f01637ab84b04f049f952ff8aaf6a8cf,1940-01-10,1940-07-31,i-KK11WJTF4if2JKc5wUX5kX
1940,f01637ab84b04f049f952ff8aaf6a8cf,1940-08-01,1940-12-30,i-KK11WJTF4if2JKc5wUX5kX
1940,84bad0b33a654dc9ab62ea03c635eea7,1940-01-10,1940-07-31,i-KV7mioxB7qA6XayCejfVpP
1940,84bad0b33a654dc9ab62ea03c635eea7,1940-08-01,1940-12-30,i-KV7mioxB7qA6XayCejfVpP
1940,688d24f8d3a548f3876e61aec8201174,1940-01-10,1940-07-31,i-KZuPNNVtba2gDJwzWp8LeR
1940,688d24f8d3a548f3876e61aec8201174,1940-08-01,1940-12-30,i-KZuPNNVtba2gDJwzWp8LeR
1940,e878980a98b34073be10a602ecf37874,1940-01-10,1940-07-31,i-KjXCxQFmtvPac62A2kckSm
1940,e878980a98b34073be10a602ecf37874,1940-08-01,1940-12-30,i-KjXCxQFmtvPac62A2kckSm
1940,df07193ae4084d12a67c66da37ddd348,1940-01-10,1940-07-31,i-KkmUgT3JDQJSngmLz42kdh
1940,df07193ae4084d12a67c66da37ddd348,1940-08-01,1940-12-30,i-KkmUgT3JDQJSngmLz42kdh
1940,927573153770468bad29ff038e4e829e,1940-01-10,1940-07-31,i-L31knc1H7Q8uzLgTZoFx7A
1940,927573153770468bad29ff038e4e829e,1940-08-01,1940-12-30,i-L31knc1H7Q8uzLgTZoFx7A
1940,16b63c32ca3445b69660fd8ef2d5d451,1940-01-10,1940-07-31,i-L7nvZ56RferP78KNpz2Uh1
1940,16b63c32ca3445b69660fd8ef2d5d451,1940-08-01,1940-12-30,i-L7nvZ56RferP78KNpz2Uh1
1940,25c53cddd8c644e2a854fcb30e3c5eca,1940-01-10,1940-07-31,i-LASmHrbJnU6cgbkm7wkovE
1940,25c53cddd8c644e2a854fcb30e3c5eca,1940-08-01,1940-12-30,i-LASmHrbJnU6cgbkm7wkovE
1940,a5fcc6680f4148d788ce33ddff21d9e9,1940-01-10,1940-07-31,i-LGFpRQHZwRPA2XMLm3gyL3
1940,a5fcc6680f4148d788ce33ddff21d9e9,1940-08-01,1940-12-30,i-LGFpRQHZwRPA2XMLm3gyL3
1940,66f4dc0b44804f8b88c851a2a5768190,1940-01-10,1940-07-31,i-LHHTkcS3CejcmusmmA3fc4
1940,66f4dc0b44804f8b88c851a2a5768190,1940-08-01,1940-12-30,i-LHHTkcS3CejcmusmmA3fc4
1940,8917da67db4c4869ae037beb1e95adf5,1940-01-10,1940-07-31,i-LJLDuWgtRbmfUFfzKTJiuk
1940,8917da67db4c4869ae037beb1e95adf5,1940-08-01,1940-12-30,i-LJLDuWgtRbmfUFfzKTJiuk
1940,c48bdce734884a10a756fe97b603d9c8,1940-01-10,1940-07-31,i-LJhRkyGqGFgicSSzZPbftJ
1940,c48bdce734884a10a756fe97b603d9c8,1940-08-01,1940-12-30,i-LJhRkyGqGFgicSSzZPbftJ
1940,80aa5ac95083483789b3e7901be6c77b,1940-01-10,1940-07-31,i-LLPdvUTDtpNaANEj1n45Nf
1940,80aa5ac95083483789b3e7901be6c77b,1940-08-01,1940-12-30,i-LLPdvUTDtpNaANEj1n45Nf
1940,956780d154af4e7684dfefb4a399106a,1940-01-10,1940-07-31,i-LLnQ8RYVszR7dBi2EAHt1C
1940,956780d154af4e7684dfefb4a399106a,1940-08-01,1940-12-30,i-LLnQ8RYVszR7dBi2EAHt1C
1940,3ad9cd91dfd54274b111c1779be9c724,1940-01-10,1940-07-31,i-LQQRATwQoanxUUgKXNZmAM
1940,3ad9cd91dfd54274b111c1779be9c724,1940-08-01,1940-12-30,i-LQQRATwQoanxUUgKXNZmAM
1940,c60a53bc12c44e158db9e8c72acd4a8f,1940-01-10,1940-07-31,i-LToMcVXu3j48yboSLK1sPQ
1940,c60a53bc12c44e158db9e8c72acd4a8f,1940-08-01,1940-12-30,i-LToMcVXu3j48yboSLK1sPQ
1940,0c42f29422c646bab6ab9d05efab1bfe,1940-01-10,1940-07-31,i-LZKy6UGzXQTFvkBjboQ6oT
1940,0c42f29422c646bab6ab9d05efab1bfe,1940-08-01,1940-12-30,i-LZKy6UGzXQTFvkBjboQ6oT
1940,7b84fd215fd947de88c7309cc5974eda,1940-01-10,1940-07-31,i-LfsYpJSgJGF5mHAZn5MnMz
1940,7b84fd215fd947de88c7309cc5974eda,1940-08-01,1940-12-30,i-LfsYpJSgJGF5mHAZn5MnMz
1940,6946c72f67e6400594b25cfa68df6b27,1940-04-30,1940-07-31,i-LmdCbMYkV8p7fJzSqZgyek
1940,6946c72f67e6400594b25cfa68df6b27,1940-08-01,1940-08-27,i-LmdCbMYkV8p7fJzSqZgyek
1940,d599bbf4dcae4de09a2f414e149131c5,1940-08-28,1940-12-30,i-LmdCbMYkV8p7fJzSqZgyek
1940,11ff39d77a1a4fa199bb646fe7d0208e,1940-01-10,1940-07-31,i-LoFMiXAZxgjLQWL3sNbXGS
1940,11ff39d77a1a4fa199bb646fe7d0208e,1940-08-01,1940-08-27,i-LoFMiXAZxgjLQWL3sNbXGS
1940,6946c72f67e6400594b25cfa68df6b27,1940-08-28,1940-12-30,i-LoFMiXAZxgjLQWL3sNbXGS
1940,874aa845c2404714a7a1d5d608349105,1940-01-10,1940-07-31,i-Lsjy5biAFXKf7pW4WpvvgD
1940,874aa845c2404714a7a1d5d608349105,1940-08-01,1940-12-30,i-Lsjy5biAFXKf7pW4WpvvgD
1940,ae4bcc9a33c64550bb4397c8a6c85155,1940-01-10,1940-07-31,i-LxD7dSU6U1X19PSCqGJCC6
1940,ae4bcc9a33c64550bb4397c8a6c85155,1940-08-01,1940-12-30,i-LxD7dSU6U1X19PSCqGJCC6
1940,f0c6e9f1ab47428ca386249438d2c7dc,1940-01-10,1940-07-31,i-LxE5nbykv28o5r9V2ayYNj
1940,f0c6e9f1ab47428ca386249438d2c7dc,1940-08-01,1940-12-30,i-LxE5nbykv28o5r9V2ayYNj
1940,14c41894f5bb47919f7abb8664ae1900,1940-01-10,1940-07-31,i-M1KRgYXpjzhZucy2MDj1V3
1940,14c41894f5bb47919f7abb8664ae1900,1940-08-01,1940-12-30,i-M1KRgYXpjzhZucy2MDj1V3
1940,70de872c624d4e66bb6ba78e64078991,1940-01-10,1940-07-31,i-M8khpPWtPA1GcXZd6QXZwF
1940,70de872c624d4e66bb6ba78e64078991,1940-08-01,1940-12-30,i-M8khpPWtPA1GcXZd6QXZwF
1940,9294f2f939bb4815b2f76ceb8f955be5,1940-01-10,1940-07-31,i-M9s3VesB8pm5GqJBfxSBjq
1940,9294f2f939bb4815b2f76ceb8f955be5,1940-08-01,1940-12-30,i-M9s3VesB8pm5GqJBfxSBjq
1940,8a8de1537ad845309bca655af8735dbc,1940-01-10,1940-07-31,i-MHwzHx2BRZmuZPpg2gHYPQ
1940,8a8de1537ad845309bca655af8735dbc,1940-08-01,1940-12-30,i-MHwzHx2BRZmuZPpg2gHYPQ
1940,95d1b5e4c9f44e848aa77d45151bc174,1940-01-10,1940-07-31,i-MSbi6CmhoHjdUGidWdU69V
1940,95d1b5e4c9f44e848aa77d45151bc174,1940-08-01,1940-12-30,i-MSbi6CmhoHjdUGidWdU69V
1940,f3c0db374ef346d1817f5ef23a0971da,1940-01-10,1940-07-31,i-MSjNBHZMhSJTRmVbnBc4VR
1940,f3c0db374ef346d1817f5ef23a0971da,1940-08-01,1940-12-30,i-MSjNBHZMhSJTRmVbnBc4VR
1940,c14b1f51d45b46d9b7664fe46635f00e,1940-01-10,1940-07-31,i-MV4Dj57kke85AeEXacFKNd
1940,c14b1f51d45b46d9b7664fe46635f00e,1940-08-01,1940-12-30,i-MV4Dj57kke85AeEXacFKNd
1940,ed60e48df86745b088752ca03e7e8c06,1940-01-10,1940-07-31,i-MdKdj31R1hhyAkPqoQG1m6
1940,ed60e48df86745b088752ca03e7e8c06,1940-08-01,1940-12-30,i-MdKdj31R1hhyAkPqoQG1m6
1940,9cda84a2fe5f4968bf852317b081eb53,1940-01-10,1940-07-31,i-MinYXrWbVq4kzHJJZ5VBTd
1940,9cda84a2fe5f4968bf852317b081eb53,1940-08-01,1940-12-30,i-MinYXrWbVq4kzHJJZ5VBTd
1940,1febb9995ebe4710869c01c74f796e7c,1940-01-10,1940-07-31,i-MnB8tQ2whyYCLBRd9iqbCP
1940,1febb9995ebe4710869c01c74f796e7c,1940-08-01,1940-10-08,i-MnB8tQ2whyYCLBRd9iqbCP
1940,dbeecd82c79b41d3b344271ab8bc0013,1940-01-10,1940-07-31,i-MoZdsgTb7diW9mtbdDKVTm
1940,dbeecd82c79b41d3b344271ab8bc0013,1940-08-01,1940-12-30,i-MoZdsgTb7diW9mtbdDKVTm
1940,144a9264aa86422bb8af55e1167f86e7,1940-01-10,1940-07-31,i-Mp9EZyDQnEWymzonKTkhPb
1940,144a9264aa86422bb8af55e1167f86e7,1940-08-01,1940-12-30,i-Mp9EZyDQnEWymzonKTkhPb
1940,7880c392c6e3469ca4b9f4c79607b2f2,1940-01-10,1940-07-31,i-MsNFFSyPnWMiCgQjNLn72Y
1940,7880c392c6e3469ca4b9f4c79607b2f2,1940-08-01,1940-12-30,i-MsNFFSyPnWMiCgQjNLn72Y
1940,223e67842e6a4b2a9a71283e1d72a0cd,1940-01-10,1940-07-31,i-MzxPq6KWGSAnEqQ2YUDct8
1940,223e67842e6a4b2a9a71283e1d72a0cd,1940-08-01,1940-12-30,i-MzxPq6KWGSAnEqQ2YUDct8
1940,d4afdd5d28d84198b58ee00b8ce36009,1940-01-10,1940-07-31,i-N3Cf1Ve5VxLftgWsSxB1Sm
1940,d4afdd5d28d84198b58ee00b8ce36009,1940-08-01,1940-12-30,i-N3Cf1Ve5VxLftgWsSxB1Sm
1940,7b5aaa775efc41239d9e592509fc2584,1940-01-10,1940-07-31,i-N5DuX7A68dF9YwBSdFfwP1
1940,7b5aaa775efc41239d9e592509fc2584,1940-08-01,1940-12-30,i-N5DuX7A68dF9YwBSdFfwP1
1940,ad5201cb32104fe89254ce072ed0c1bc,1940-01-10,1940-07-31,i-N7sVTEwk6zFPbv53NfRyWt
1940,ad5201cb32104fe89254ce072ed0c1bc,1940-08-01,1940-12-30,i-N7sVTEwk6zFPbv53NfRyWt
1940,f57caf3990244742b1d60ea841c13ed5,1940-01-10,1940-07-31,i-NDCzHf1MdvBbXr8wEdxPun
1940,f57caf3990244742b1d60ea841c13ed5,1940-08-01,1940-12-30,i-NDCzHf1MdvBbXr8wEdxPun
1940,357c93423fc242369b7a716da3911f88,1940-01-10,1940-07-31,i-NFv2qxFFXnJhXFucqnQBjY
1940,357c93423fc242369b7a716da3911f88,1940-08-01,1940-12-30,i-NFv2qxFFXnJhXFucqnQBjY
1940,fc8d7e80d9544b0095ce2539a5bc6580,1940-01-10,1940-07-31,i-NHCP9E67fqZbogaGJzcjhQ
1940,fc8d7e80d9544b0095ce2539a5bc6580,1940-08-01,1940-12-30,i-NHCP9E67fqZbogaGJzcjhQ
1940,40e8517dacb945daa411827ee4d2ce0c,1940-01-10,1940-07-31,i-NbkL3mYFecndK1Nw9zKCcW
1940,40e8517dacb945daa411827ee4d2ce0c,1940-08-01,1940-12-30,i-NbkL3mYFecndK1Nw9zKCcW
1940,11ff39d77a1a4fa199bb646fe7d0208e,1940-08-28,1940-12-30,i-NdmzAJFCHr1sfnsvdVwR4y
1940,5d61dcfe67c44ceeb03b5ff6da2860d9,1940-01-10,1940-07-31,i-NdmzAJFCHr1sfnsvdVwR4y
1940,5d61dcfe67c44ceeb03b5ff6da2860d9,1940-08-01,1940-08-27,i-NdmzAJFCHr1sfnsvdVwR4y
1940,5dd0fc35471543448f3b94ad2f1d8210,1940-01-10,1940-07-31,i-NkVGh5tNcR8q8HeUHVc5qM
1940,5dd0fc35471543448f3b94ad2f1d8210,1940-08-01,1940-12-30,i-NkVGh5tNcR8q8HeUHVc5qM
1940,446d55201fc247dcb9492e055c015d27,1940-01-10,1940-07-31,i-NwFsYdDsyNBsSsUhXsXfnr
1940,446d55201fc247dcb9492e055c015d27,1940-08-01,1940-12-30,i-NwFsYdDsyNBsSsUhXsXfnr
1940,ab823ebc1e83448899289b5696c03f59,1940-01-10,1940-07-31,i-P21DXFAJnPHYdbCChuhTAb
1940,ab823ebc1e83448899289b5696c03f59,1940-08-01,1940-12-30,i-P21DXFAJnPHYdbCChuhTAb
1940,5b3d086028c3405cbbdf92e4e077f607,1940-01-10,1940-07-31,i-P3dC4LeKcDypuSdFykN44g
1940,5b3d086028c3405cbbdf92e4e077f607,1940-08-01,1940-12-30,i-P3dC4LeKcDypuSdFykN44g
1940,275f8c4ddd0542158a4b689e3fbdc39d,1940-08-28,1940-12-30,i-P3j8nohtVPkhLKxtYDzRvN
1940,d599bbf4dcae4de09a2f414e149131c5,1940-01-10,1940-07-31,i-P3j8nohtVPkhLKxtYDzRvN
1940,d599bbf4dcae4de09a2f414e149131c5,1940-08-01,1940-08-27,i-P3j8nohtVPkhLKxtYDzRvN
1940,ccb426a255894b2191f2876586ece0be,1940-01-10,1940-07-31,i-P4Y3BzQFMGTuxEFP63gMh9
1940,ccb426a255894b2191f2876586ece0be,1940-08-01,1940-12-30,i-P4Y3BzQFMGTuxEFP63gMh9
1940,7734ca8297804c64804db6ae16a705f9,1940-01-10,1940-07-31,i-P4bPUPyGmqoAqg292wWb7Z
1940,7734ca8297804c64804db6ae16a705f9,1940-08-01,1940-12-30,i-P4bPUPyGmqoAqg292wWb7Z
1940,3b85214bc5b648cba810b4d041a6edf0,1940-01-10,1940-07-31,i-P8ZPJ9p6xnoWgmQpdcndL3
1940,3b85214bc5b648cba810b4d041a6edf0,1940-08-01,1940-12-30,i-P8ZPJ9p6xnoWgmQpdcndL3
1940,735fd9258ccc4f8db523c7a062a13dac,1940-01-10,1940-07-31,i-P9uAUSLTPeppBWCVZui5CW
1940,735fd9258ccc4f8db523c7a062a13dac,1940-08-01,1940-12-30,i-P9uAUSLTPeppBWCVZui5CW
1940,661ed59c4cdb4f7b9ccd9448a9cca846,1940-01-10,1940-07-31,i-PCZa94z8d7wNLWZZ3RTfCp
1940,661ed59c4cdb4f7b9ccd9448a9cca846,1940-08-01,1940-12-30,i-PCZa94z8d7wNLWZZ3RTfCp
1940,22a5a29ecf00487eb39d9b47795241ca,1940-01-10,1940-07-31,i-PCzyK8veSHLeYJrKiYmXGZ
1940,22a5a29ecf00487eb39d9b47795241ca,1940-08-01,1940-10-10,i-PCzyK8veSHLeYJrKiYmXGZ
1940,a20c46ef600c41cdb806552660c97cf8,1940-01-10,1940-07-31,i-PJ95RBBNwg7dza9xBXoQMV
1940,a20c46ef600c41cdb806552660c97cf8,1940-08-01,1940-12-30,i-PJ95RBBNwg7dza9xBXoQMV
1940,887b3081e5fe4950802b1a9f6a662b68,1940-01-10,1940-07-31,i-PKgmTs8oN8k9vBBV2361YW
1940,887b3081e5fe4950802b1a9f6a662b68,1940-08-01,1940-12-30,i-PKgmTs8oN8k9vBBV2361YW
1940,ed7e768dd900416f848db73c18c0ff0d,1940-01-10,1940-07-31,i-PPea2xJtRUi7Unst3M48d5
1940,ed7e768dd900416f848db73c18c0ff0d,1940-08-01,1940-12-30,i-PPea2xJtRUi7Unst3M48d5
1940,f1311aa688ca4700ad7f4ff0de25dbc5,1940-01-10,1940-07-31,i-PPkBrVcWDXzrNGbQM8yTDH
1940,f1311aa688ca4700ad7f4ff0de25dbc5,1940-08-01,1940-12-30,i-PPkBrVcWDXzrNGbQM8yTDH
1940,951a470dd5fc40c7a87bd1fc820d31a6,1940-01-10,1940-07-31,i-PRkToj2ss6C9sjWtUtqNNh
1940,951a470dd5fc40c7a87bd1fc820d31a6,1940-08-01,1940-12-30,i-PRkToj2ss6C9sjWtUtqNNh
1940,73d8b28d222449d7be53db91912160ce,1940-01-10,1940-07-31,i-PiZWNcMn9w8S8gkcHTk71v
1940,73d8b28d222449d7be53db91912160ce,1940-08-01,1940-12-30,i-PiZWNcMn9w8S8gkcHTk71v
1940,b310dec698c24840a624967782b8c111,1940-01-10,1940-07-31,i-Pk2CmjBxuKHiguAzJdqeqt
1940,b310dec698c24840a624967782b8c111,1940-08-01,1940-12-30,i-Pk2CmjBxuKHiguAzJdqeqt
1940,24f886aa51964d558df8a7819bf2d986,1940-01-10,1940-07-31,i-PkDNy9bEbEnW9xaNKSjppw
1940,24f886aa51964d558df8a7819bf2d986,1940-08-01,1940-12-30,i-PkDNy9bEbEnW9xaNKSjppw
1940,b4a84e17dcb6467da2da8f58378f4c26,1940-01-10,1940-07-31,i-PmVEE4K7CAJV3ysYj5ZxVF
1940,b4a84e17dcb6467da2da8f58378f4c26,1940-08-01,1940-12-30,i-PmVEE4K7CAJV3ysYj5ZxVF
1940,fd17da50d36843dd9e20b3e97096e7e4,1940-01-10,1940-07-31,i-PxJkAua7y2xMDdFhtkakAi
1940,fd17da50d36843dd9e20b3e97096e7e4,1940-08-01,1940-12-30,i-PxJkAua7y2xMDdFhtkakAi
1940,3fa919c76fe642f8bb34a3e8772b3fe4,1940-01-10,1940-07-31,i-QBPRL2CNKrTtn2M3Ea51HX
1940,3fa919c76fe642f8bb34a3e8772b3fe4,1940-08-01,1940-12-30,i-QBPRL2CNKrTtn2M3Ea51HX
1940,a841ca1839f042e59cb95e2763df8a4a,1940-01-10,1940-07-31,i-QBpQJ8nzJadauYpnxWcBWH
1940,a841ca1839f042e59cb95e2763df8a4a,1940-08-01,1940-12-30,i-QBpQJ8nzJadauYpnxWcBWH
1940,04055b5803a54d00bb8c393a58e558b1,1940-01-10,1940-07-31,i-QKqEEq3em3nEHAn7AXK6rz
1940,04055b5803a54d00bb8c393a58e558b1,1940-08-01,1940-12-30,i-QKqEEq3em3nEHAn7AXK6rz
1940,e875fd05a7f34f0f998b7deb44c2461e,1940-01-10,1940-07-31,i-QNtjoW5Vxzee49kvmSyDsT
1940,e875fd05a7f34f0f998b7deb44c2461e,1940-08-01,1940-12-30,i-QNtjoW5Vxzee49kvmSyDsT
1940,81a7cbae411f47559a04bbca262e8a59,1940-01-10,1940-07-31,i-QSvXYSPnCaog2kVQuZMYmX
1940,81a7cbae411f47559a04bbca262e8a59,1940-08-01,1940-12-30,i-QSvXYSPnCaog2kVQuZMYmX
1940,fa2a0df7dc694febb5c023000d9c1745,1940-01-10,1940-07-31,i-QXLMYc7as75PMkwgVjSGm
1940,fa2a0df7dc694febb5c023000d9c1745,1940-08-01,1940-12-30,i-QXLMYc7as75PMkwgVjSGm
1940,d619319c79384277b57de782857ce378,1940-01-10,1940-07-31,i-Qc2sE2YiifAJrwAnDQvtyx
